task_id,candidate_model_path,model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task374,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task374.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task374.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,20672,,,true,high,346,submit_afr1ste_compress_rewrite_structural_mix
task377,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task377.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task377.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,17801,,,true,high,347,submit_afr1ste_compress_rewrite_structural_mix
task378,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task378.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task378.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,11781,,,true,high,348,submit_afr1ste_compress_rewrite_structural_mix
task379,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task379.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task379.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,927477,,,true,high,349,submit_afr1ste_compress_rewrite_structural_mix
task380,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task380.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task380.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1395,,,true,high,350,submit_afr1ste_compress_rewrite_structural_mix
task381,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task381.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task381.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,6808,,,true,high,351,submit_afr1ste_compress_rewrite_structural_mix
task382,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task382.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task382.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,67623,,,true,high,352,submit_afr1ste_compress_rewrite_structural_mix
task383,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task383.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task383.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,15519,,,true,high,353,submit_afr1ste_compress_rewrite_structural_mix
task384,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task384.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task384.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3216,,,true,high,354,submit_afr1ste_compress_rewrite_structural_mix
task385,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task385.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task385.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,167,,,true,high,355,submit_afr1ste_compress_rewrite_structural_mix
task386,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task386.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task386.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2034,,,true,high,356,submit_afr1ste_compress_rewrite_structural_mix
task387,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task387.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task387.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,9893,,,true,high,357,submit_afr1ste_compress_rewrite_structural_mix
task388,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task388.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task388.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5330,,,true,high,358,submit_afr1ste_compress_rewrite_structural_mix
task389,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task389.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task389.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1745,,,true,high,359,submit_afr1ste_compress_rewrite_structural_mix
task390,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task390.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task390.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,8469,,,true,high,360,submit_afr1ste_compress_rewrite_structural_mix
task391,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task391.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task391.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2612,,,true,high,361,submit_afr1ste_compress_rewrite_structural_mix
task392,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task392.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task392.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,12856,,,true,high,362,submit_afr1ste_compress_rewrite_structural_mix
task393,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task393.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task393.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1888,,,true,high,363,submit_afr1ste_compress_rewrite_structural_mix
task394,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task394.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task394.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5232,,,true,high,364,submit_afr1ste_compress_rewrite_structural_mix
task395,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task395.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task395.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2042,,,true,high,365,submit_afr1ste_compress_rewrite_structural_mix
task396,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task396.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task396.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,54678,,,true,high,366,submit_afr1ste_compress_rewrite_structural_mix
task397,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task397.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task397.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3886,,,true,high,367,submit_afr1ste_compress_rewrite_structural_mix
task398,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task398.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task398.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,13396,,,true,high,368,submit_afr1ste_compress_rewrite_structural_mix
task400,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task400.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task400.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3878,,,true,high,369,submit_afr1ste_compress_rewrite_structural_mix
